YEAR,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,Shape_Length,Shape_Area,ALARM_DATE_Con,CONT_DATE_Conv
1988,California,Shasta-Trinity National Forest,213,SCOOTER,USDA Forest Service,8 - Unknown,2 - Equipment Use,0,Suppression (Wildfire),,143,146.6636,3056.151407,593526.5918,9/9/1988,9/11/1988
1988,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,146.5137,3256.64977,592919.9491,<Null>,<Null>
1988,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,143.4387,3093.977633,580475.9531,<Null>,<Null>
1988,California,San Bernardino CDF,1057, ,California Department of Forestry and Fire Protection,<Null>,7 - Arson,53349,Suppression (Wildfire),,<Null>,142.5087,3604.337194,576712.3312,9/3/1988,<Null>
1988,California,San Luis Obispo CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1537,Suppression (Wildfire),,<Null>,139.7041,4027.962478,565362.2605,6/30/1988,<Null>
1988,California,Los Angeles County,588,THE PARADISE FIRE,Contract County,<Null>,14 - Unknown / Unidentified,831493,Suppression (Wildfire),,<Null>,138.5013,4687.51337,560494.9804,6/30/1988,<Null>
1988,California,Riverside CDF,2056,HORSETHIEF II,California Department of Forestry and Fire Protection,<Null>,2 - Equipment Use,36665,Suppression (Wildfire),,<Null>,134.6095,2882.120821,544745.111,10/11/1988,<Null>
1988,California,Riverside CDF,752, ,California Department of Forestry and Fire Protection,<Null>,7 - Arson,16128,Suppression (Wildfire),,<Null>,129.5169,3009.941617,524136.269,5/10/1988,<Null>
1988,California,Bakersfield District - BLM,0000D211,LOCKWOOD,Bureau of Land Management,8 - Unknown,2 - Equipment Use,0,Suppression (Wildfire),,133,127.6624,3900.599733,516631.3909,7/17/1988,7/18/1988
1988,California,Sierra National Forest,191,FAWN,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,150,123.3767,2605.030258,499287.8568,8/3/1988,8/25/1988
1988,California,Northern CA District - BLM,0000D248, ,Bureau of Land Management,8 - Unknown,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,123.1225,2967.872582,498258.9382,<Null>,<Null>
1988,California,Sierra National Forest,183,DESK,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,45,122.3106,2531.378798,494973.2483,7/27/1988,8/25/1988
1988,California,Los Angeles County,0,DIAMOND BAR FIRE,Contract County,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,119.4076,3209.778045,483225.2299,9/30/1988,<Null>
1988,California,Toiyab National Forest,123, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,117.7648,3405.70857,476577.2082,8/28/1988,<Null>
1988,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,117.6133,2799.975797,475964.2488,<Null>,<Null>
1988,California,Los Angeles County,88,THE BURKE FIRE,Contract County,<Null>,14 - Unknown / Unidentified,928045,Suppression (Wildfire),,<Null>,116.8397,3497.345405,472833.437,8/6/1988,<Null>
1988,California,Cleveland National Forest,43,CLEVENGER,USDA Forest Service,8 - Unknown,9 - Miscellaneous,0,Suppression (Wildfire),,150,113.6197,3083.922019,459802.4604,7/8/1988,7/9/1988
1988,California,Toiyab National Forest,123, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,112.0197,3254.433001,453327.5457,8/28/1988,8/28/1988
1988,California,Marin County,23,IDLEBERRY,Contract County,<Null>,14 - Unknown / Unidentified,877,Suppression (Wildfire),,<Null>,110.894,3190.573935,448772.0856,7/3/1988,<Null>
1988,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,110.6244,3001.988271,447681.0792,<Null>,<Null>
1988,California,Los Angeles County,588,THE WESTLAKE FIRE,Contract County,<Null>,14 - Unknown / Unidentified,881444,Suppression (Wildfire),,<Null>,109.7727,2914.337192,444234.5392,6/30/1988,<Null>
1988,California,Tahoe National Forest,4,POURIER,USDA Forest Service,<Null>,18 - Escaped Prescribed Burn,0,Suppression (Wildfire), ,85,107.6713,2645.371631,435730.2924,3/17/1988,3/29/1988
1988,California,Klamath National Forest,82,EAGLE,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,150,105.7719,2805.126666,428043.8287,7/30/1988,8/3/1988
1988,California,Cleveland National Forest,13,DEHESA #3,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,103.5092,3062.402188,418886.807,8/12/1988,<Null>
1988,California,Sequoia - Kings Canyon NP,37,FUNSTON,National Park Service,8 - Unknown,1 - Lightning,0,Resource Benefit (WFU),,80,101.6764,3179.346725,411469.8877,7/18/1988,8/14/1988
1987,California,Klamath National Forest,314,KING TITUS,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,60165,68071.66,103449.0056,275476240.7,8/30/1987,10/18/1987
1987,California,Mendocino CDF,311,MENDENHALL,California Department of Forestry and Fire Protection,8 - Unknown,1 - Lightning,1274,Suppression (Wildfire),Local Number 053,60600,65468.35,97629.05575,264940997.6,9/2/1987,9/17/1987
1987,California,Klamath National Forest,217,YELLOW,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,47590,51060.07,92167.16588,206632752,8/30/1987,11/20/1987
1987,California,Stanislaus National Forest,215,LARSON,USDA Forest Service,8 - Unknown,1 - Lightning,215,Suppression (Wildfire),Stanislaus Complex,48300,48086.96,83188.49479,194601024.5,8/30/1987,9/10/1987
1987,California,Stanislaus National Forest,226,PAPER,USDA Forest Service,8 - Unknown,1 - Lightning,<Null>,Suppression (Wildfire),Stanislaus Complex,52947,45020.3,89999.29299,182190708.4,8/31/1987,10/12/1987
1987,California,Butte CDF,511,PLUMAS NF #531 (CLARK),California Department of Forestry and Fire Protection,<Null>,9 - Miscellaneous,4167,Suppression (Wildfire),,<Null>,39920.76,81211.0294,161553586.2,8/30/1987,<Null>
1987,California,Stanislaus National Forest,214,HAMM,USDA Forest Service,6 - Hand Drawn,1 - Lightning,<Null>,Suppression (Wildfire),Stanislaus Complex,31076,33143.88,92762.61474,134128505.4,8/30/1987,9/13/1987
1987,California,Klamath National Forest,245,FORT/COPPER,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,26840,30975.4,63677.66718,125353010.4,8/30/1987,10/7/1987
1987,California,Lassen National Forest,115,LOST,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,23000,22781.43,43663.7758,92193179.02,8/31/1987,9/8/1987
1987,California,Klamath National Forest,278,TEN BALD,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,19100,18354.76,50623.44349,74279066.41,8/30/1987,10/15/1987
1987,California,Klamath National Forest,318,LAKE,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,15150,18234.25,49292.8953,73791389.76,8/30/1987,9/28/1987
1987,California,Klamath National Forest,224,HOTELLING,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,16075,16646.89,56522.66419,67367559.23,8/30/1987,10/17/1987
1987,California,Mendocino National Forest,37,FOUTS,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,18677,16362.88,51353.08914,66218207.04,9/1/1987,9/14/1987
1987,California,Shasta-Trinity National Forest,284,COLD,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,12050,16145.77,53860.99558,65339606.97,8/30/1987,9/11/1987
1987,California,San Diego CDF,955,PALOMAR,California Department of Forestry and Fire Protection,8 - Unknown,5 - Debris,3324,Suppression (Wildfire),Local Number 113,16100,15581.67,46352.22208,63056779.31,10/3/1987,10/24/1987
1987,California,Klamath National Forest,223,GLASGOW,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,13370,13863.5,40540.13605,56103606.47,8/30/1987,9/22/1987
1987,California,Shasta-Trinity National Forest,290,FLUME,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,11600,12616.72,39517.49976,51058064.9,8/30/1987,9/10/1987
1987,California,Sequoia National Forest,190,FAY,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,13260,12153.3,51072.23019,49182661.58,8/30/1987,9/5/1987
1987,California,Shasta-Trinity National Forest,293,EAST,USDA Forest Service,4 - Other Imagery,1 - Lightning,0,Suppression (Wildfire),,9147,11473.77,38100.0684,46432688.44,8/30/1987,9/25/1987
1987,California,Shasta - Trinity CDF,591,USFS #35 SHF (BALLY),California Department of Forestry and Fire Protection,<Null>,1 - Lightning,4149,Suppression (Wildfire),,<Null>,11094.45,38886.41182,44897626.61,9/2/1987,<Null>
1987,California,Six Rivers National Forest,50,TRAVIS,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,11500,11041.88,38252.44445,44684900.48,8/31/1987,9/6/1987
1987,California,Los Angeles County,4287,RUBY FIRE,Contract County,8 - Unknown,9 - Miscellaneous,831493,Suppression (Wildfire),,10700,10092.91,41724.41164,40844574.56,9/20/1987,9/20/1987
1987,California,Tahoe National Forest,168,INDIAN,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire), ,8500,9242.692,31603.081,37403847.92,8/29/1987,9/11/1987
1987,California,Shasta-Trinity National Forest,300,CHINA,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,9350,8909.144,28839.82139,36054023.43,8/30/1987,10/13/1987
1987,California,Klamath National Forest,306,THOMPSON,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,18180,8908.497,49485.83469,36051409.94,8/30/1987,10/20/1987
1987,California,Klamath National Forest,220,SAINT CLAIRE,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,8600,8832.548,31341.88806,35744054.06,8/30/1987,10/10/1987
1987,California,Stanislaus National Forest,226,CLAVEY 87 COMPLEX,USDA Forest Service,8 - Unknown,1 - Lightning,<Null>,Suppression (Wildfire),20090305,0,8741.059,32742.32808,35373809.21,8/31/1987,<Null>
1987,California,Shasta-Trinity National Forest,302,STRAUSE,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,6180,8626.759,26451.38622,34911254.67,8/30/1987,10/13/1987
1987,California,Klamath National Forest,304,GULCH,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,14180,8275.934,30458.0805,33491515.09,8/30/1987,10/12/1987
1987,California,San Luis Obispo CDF,109,SLU-730,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,730,Suppression (Wildfire),,<Null>,7733.198,33244.00073,31295141.53,4/19/1987,<Null>
1987,California,Cleveland National Forest,100,SILVERADO,USDA Forest Service,8 - Unknown,7 - Arson,0,Suppression (Wildfire),,7700,7693.384,28712.68764,31134021.36,9/9/1987,9/13/1987
1987,California,Shasta-Trinity National Forest,285,GULCH,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,6800,6584.263,27586.8287,26645567.31,8/30/1987,9/11/1987
1987,California,Stanislaus National Forest,213,HASLOE,USDA Forest Service,8 - Unknown,1 - Lightning,<Null>,Suppression (Wildfire),20090305,8293,6523.606,27462.6123,26400098,9/1/1987,9/7/1987
1987,California,Toiyab National Forest,119, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,6349.677,28392.59786,25696230.83,7/29/1987,<Null>
1987,California,Shasta-Trinity National Forest,281,PEANUT,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,6860,6265.907,30422.10701,25357224.38,8/30/1987,9/12/1987
1987,California,Klamath National Forest,313,SLATER,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,9780,5553.978,21423.82989,22476149.61,8/30/1987,9/20/1987
1987,California,Shasta-Trinity National Forest,289,BEAR,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,5750,4954.731,23372.35492,20051087.13,8/30/1987,9/14/1987
1987,California,Stanislaus National Forest,26,CALF,USDA Forest Service,8 - Unknown,1 - Lightning,<Null>,Suppression (Wildfire),20090305,4929,4929.293,21902.34142,19948140.7,5/8/1987,5/8/1987
1987,California,Modoc National Forest,181,QUAKING,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,5720,4812.283,21761.78146,19474619.38,7/15/1987,7/21/1987
1987,California,Tulare County,92,CASE,California Department of Forestry and Fire Protection,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,4500,4510.327,29166.27129,18252644.31,8/29/1987,9/10/1987
1987,California,Fresno-Kings CDF,161,RED MOUNTAIN,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,8777,Suppression (Wildfire),,<Null>,4454.451,21877.46906,18026522.03,8/31/1987,<Null>
1987,California,Los Padres National Forest,104,FISH,USDA Forest Service,8 - Unknown,9 - Miscellaneous,0,Suppression (Wildfire),,4205,4341.198,26616.73673,17568206.58,10/1/1987,10/18/1987
1987,California,Tuolumne - Calaveras CDF,750,PAPER,California Department of Forestry and Fire Protection,8 - Unknown,9 - Miscellaneous,<Null>,Suppression (Wildfire),Stanislaus Complex,0,4339.02,39256.74911,17559388.94,9/1/1987,<Null>
1987,California,Klamath National Forest,273,KELSEY,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,4500,4191.48,16765.51936,16962319.54,8/30/1987,9/25/1987
1987,California,Shasta-Trinity National Forest,298,RIPSTEIN,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,2262,4088.898,18931.43833,16547183.55,8/30/1987,9/26/1987
1987,California,Lassen - Modoc CDF,273,LIGHTNING #120 (CRANK),California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1180,Suppression (Wildfire),,<Null>,4076.166,21171.06771,16495658.94,8/31/1987,<Null>
1987,California,Yosemite National Park,69,FROG,National Park Service,4 - Other Imagery,1 - Lightning,69,Resource Benefit (WFU),,3838.896472,3838.912,25913.33841,15535525.03,6/28/1987,11/4/1987
1987,California,San Luis Obispo CDF,139,SLU-0864,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,864,Suppression (Wildfire),,<Null>,3552.104,20453.1217,14374852.82,5/5/1987,<Null>
1987,California,Shasta-Trinity National Forest,283,FRIENDLY,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,3440,3465.903,23361.21225,14026010.51,8/30/1987,9/10/1987
1987,California,Riverside CDF,1587,STATE 1587,California Department of Forestry and Fire Protection,<Null>,2 - Equipment Use,31099,Suppression (Wildfire),,<Null>,3276.183,24871.97228,13258240.44,10/3/1987,<Null>
1987,California,Shasta-Trinity National Forest,286,JESSIE,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,3500,3238.827,21831.3073,13107066.09,8/30/1987,9/12/1987
1987,California,Six Rivers National Forest,47,BLAKE,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,1895,3178.703,15107.74836,12863754.36,8/30/1987,9/5/1987
1987,California,Shasta-Trinity National Forest,291,WALLOW,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,24500,3054.078,15656.03084,12359415.9,8/30/1987,9/20/1987
1987,California,Klamath National Forest,307,CHINA,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,3040,2915.008,13776.88472,11796620.5,8/30/1987,10/12/1987
1987,California,San Diego CDF,967,GRADE,California Department of Forestry and Fire Protection,<Null>,7 - Arson,3349,Suppression (Wildfire),,<Null>,2747.948,15456.56179,11120548.8,10/4/1987,<Null>
1987,California,Mendocino CDF,367,LAUDER,California Department of Forestry and Fire Protection,8 - Unknown,9 - Miscellaneous,1445,Suppression (Wildfire),Local Number 075,1740,2040.261,23283.46708,8256643.247,9/29/1987,10/5/1987
1987,California,Bakersfield District - BLM,0000D016,STATECA 17,Bureau of Land Management,8 - Unknown,2 - Equipment Use,0,Suppression (Wildfire),,2140,2010.743,14237.96796,8137187.014,5/14/1987,5/14/1987
1987,California,Yosemite National Park,83,LOST BEAR,National Park Service,4 - Other Imagery,1 - Lightning,83,Resource Benefit (WFU),,1999.268075,1999.276,13205.40338,8090783.2,7/23/1987,11/20/1987
1987,California,Tahoe National Forest,176,PALMER,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire), ,1612,1971.537,13089.90102,7978525.734,8/29/1987,9/8/1987
1987,California,Klamath National Forest,246,BEARCAT,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,2440,1932.244,13834.18102,7819515.33,8/30/1987,9/18/1987
1987,California,San Bernardino National Forest,0,JEEP,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,1867.389,11697.81549,7557054.56,<Null>,<Null>
1987,California,Stanislaus National Forest,237,JARREL,USDA Forest Service,8 - Unknown,1 - Lightning,<Null>,Suppression (Wildfire),20090305,1749,1813.505,12081.99024,7338996.592,9/3/1987,9/12/1987
1987,California,Shasta-Trinity National Forest,221, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,1733.999,17123.43134,7017246.686,<Null>,<Null>
1987,California,Madera - Mariposa CDF,225,MERCED FALLS,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1270,Suppression (Wildfire),,<Null>,1722.568,11407.27237,6970986.785,<Null>,<Null>
1987,California,Klamath National Forest,312,COUGAR #2,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,7505,1602.951,9691.226286,6486910.926,8/30/1987,10/18/1987
1987,California,Shasta-Trinity National Forest,261,LAZYMAN,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,2520,1497.386,14724.45683,6059705.466,9/1/1987,9/21/1987
1987,California,Cleveland National Forest,8,ASSIST #79,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,1493.154,15716.73486,6042578.31,6/18/1987,<Null>
1987,California,Sierra National Forest,87,CHAWANAKEE,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,951,1487.008,10968.82206,6017707.06,6/22/1987,6/26/1987
